,0,1,2,3,4,5,6,7,8,9,y
0,1.2862809017453063,0.34463626062061775,-2.0653712192730183,-0.7313691763621312,-2.5062207430663124,2.0025833656259895,1.4160095654235396,-0.5562189579212657,-1.6828298837020268,2.2691950458674124,1
1,-4.3814568626976795,0.19805145875634456,0.031861390177302495,-2.683616252788485,1.7586161698474057,3.065216369537168,0.8382028212311966,0.2889923054993766,1.8044904238223887,-1.0150779606623437,1
2,-0.6713521469633018,1.4344178453260061,0.630950972855673,0.32086837583275085,2.5878839492000205,-2.416996798468581,-1.825810701334855,0.2852164803006497,0.43950372123609177,-1.6080926141508474,1
3,5.312049331547161,-1.7104607169134414,-1.6959733561210366,0.9034488038786068,-2.7625784513834026,-0.4126478990621317,-0.7183589096681456,-0.3940171546960016,-1.9887634062670694,1.2473767789103456,2
4,2.6726312193650474,1.0895156110124085,-1.7949644659502235,0.7311186654843173,0.8436008724849499,-2.183642557378051,-1.575105965792864,-0.8995293249055981,-2.067378230222115,-0.7774117008282624,2
5,-2.381506234009585,-1.187410142662331,-0.438313159771177,-2.1692108461933306,-0.7429406158091614,4.010765877436059,1.82681695486178,0.048228116385349955,1.0197982117930167,0.41997283723283274,1
6,2.224466716916093,-0.773034905917902,-0.4535392565003312,0.5715574800554268,-0.9076274380197557,-0.5335523638928241,-0.5041326700445554,-0.11082652261652338,-0.6903912722198311,0.27067165687682393,2
7,2.3470453620176777,1.1145678747816368,1.0227040526495037,1.7969911485908208,-1.589706595372285,-2.7588857340290716,-0.8679302798099177,0.9050409749340389,-0.4815019149833589,2.0568949206030718,0
8,-2.7849957853958176,1.6476106672135948,-1.6654666503541535,-1.9477432930388323,-0.9863150743285583,3.4683568542889898,2.666972537694874,-0.6404901246269402,-0.7046012787561078,1.765846258377675,1
9,-4.4385462223697765,-1.3710637655103928,2.83345090423344,-1.0739538248602127,1.0050280453955485,1.984553953221973,1.0125649033322868,1.2127542019608668,3.4213894256431447,-0.8393076744611734,0
10,-5.295402160565062,-0.7767158530511158,3.1095101756518844,-1.1221727765195375,1.2344602513776382,1.950974666749972,1.2614497975883159,1.3027243791782654,3.60988243799102,-0.6861772501964882,0
11,3.7744131895950974,1.3296269425445864,-1.159190203981235,1.3179263594757569,-2.083795785775034,-2.009552624818784,-0.6820770513862122,-0.06518173923330835,-2.1875116277519213,2.2331623488167844,0
12,-0.9696786188409475,-0.5993026665002439,1.4435753532972868,0.4058628002985002,-0.5877155001424365,0.2805127594355537,0.7524951880102577,0.4934767348397937,1.0194380168295016,0.46317591237614664,2
13,4.312794669029735,-2.9156657335014184,-2.1891781641834243,-0.5264094854310775,-1.5887272844176672,1.2250657105127825,-0.9626535445902276,-0.5388083269752603,-1.2237208276210836,-0.3146817633308645,2
14,-2.8521682426369512,0.5968829460093386,2.1005693249243773,-0.697437600830461,0.6951903766850502,0.23559474808492403,-0.042824140751489326,1.4490682393923329,2.275487000493385,0.3388905015438583,2
15,2.0482326753343836,-0.8219257977564304,1.5654510263476737,1.6748255777430134,-0.8438219246488239,-2.1678884728939964,-1.0402681269708458,0.8031076072236096,0.43408467246420707,0.44008953350255536,0
16,8.545735737773882,-4.45157342123762,-0.44779058190385657,2.071433603500866,-2.4575616335277912,-2.5507579506550404,-3.3136444707154578,0.4042420847710729,-1.0429598143374246,-0.3301261648655818,0
17,0.048433479785768355,-0.6738325501111799,-0.254698438373648,-0.51949805353174,1.566757352102204,-0.1787567347356856,-1.1668949146047871,-0.09039813211621785,0.3959178716653188,-1.775881785274737,1
18,5.796069421382022,-2.7188320848232275,-0.6914734315287114,0.1361189997889658,-2.608725511879066,-0.5266779524965478,-2.3756292726790256,1.0618855120302855,-0.3413455547815758,1.1336544752028832,0
19,2.4404752437628776,0.006314461187526987,-2.744531466331604,-1.002624693921321,-3.3322914804772417,2.43200651636388,1.2787308806243862,-0.5367117283830086,-2.112260000382459,2.8290519435019936,1
20,3.0261693118298125,-1.1385685263182588,-0.2156116610091362,1.018366144804671,-3.725808791731092,0.4355659253266765,0.9791075908407292,0.16663167724287598,-1.0100887523829456,2.733049732296931,2
21,-3.242396111900303,-0.6688206102690684,0.07943970687489921,-1.4617847729854232,0.6280557845091743,2.85559133408914,1.7076334786516367,-0.3311832233960636,1.0541677158385379,-0.7257433735890388,0
22,5.733752663388733,0.369121584350806,1.6769844780279501,2.3363554095114103,-2.9939120615080332,-4.478524915207886,-3.039538482992774,2.3702498263162957,-0.10865150340782861,3.2626429727002364,0
23,0.2195279571871956,1.3526796705975113,-0.2809994295835473,0.9567288390387427,0.7308845294178188,-1.6176064687702378,-0.16110801829262367,-0.6036099758632476,-1.0039243031319196,-0.31302395333689903,2
24,1.1691092141439923,-0.9712798593770965,0.7578761044737337,0.7336835075754089,-3.2525308739385053,0.8675000688164934,1.4381498632886427,0.5467259832894269,0.018146378460931607,2.6304222352952946,2
25,1.3652316756135763,-1.9403465682243823,0.5996916790620384,-0.05785706475146879,-0.7978959559488691,0.2974033478162014,-0.7001365266815418,0.6850493471939983,0.8433951381015713,-0.025480678497733944,0
26,2.7127849968128843,-1.429666764300436,0.1027267782082596,0.7057719525072426,-3.226180731140187,0.4693805902978878,0.5284853422925644,0.46926965571727397,-0.41885885994578287,2.270931206751996,2
27,0.9251464293504476,0.3739952378341979,-0.43618130529900173,0.244859673661335,-1.4994425654492973,0.19217033345047602,0.5707760911495945,-0.019284501083132764,-0.7455872562688004,1.4919478161769408,1
28,1.6899197107708,-0.8109090598710385,0.1308880474298777,0.8764221249976121,-0.4234619356796393,-0.9293436270949751,-0.5200350829107394,-0.07080502225243998,-0.3261064828797708,-0.16917910803911484,2
29,-5.39384917736033,2.3592441172940286,-0.8799974184913145,-2.900520414817845,0.8324290772215399,3.734027661723706,2.366917755945228,-0.15232034364077202,0.6506037351266967,0.7929798262206165,1
30,0.7893561314154033,2.088653452352722,-2.7714256580104077,-0.7837434553290817,-1.9698789199453717,1.4913802645213488,1.505618218406351,-0.9313893221206302,-2.5024034037091463,2.502679585097398,1
